"SampleName","SampleType","Position","MethodName","MethodPath","SamplePath","DataName","Type","Dilution","Volume","Size","QuantWeight","TotalWeight","Date","Q.P.Etizolam","PA","Q.P.IS","I.S.PA","File","ratio","ValuesPositive","CorrectedConcentration","ConcentrationMg","SampleTotal","EtizolamPercentage","TotalEtizolam"
"FL21/0376","Blotter",33,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917058,"Sample",10,2.5,8,NA,NA,210917,NA,2771730.702,NA,3595703.089,"210917058.csv",0.770845265,66.30145251,663.0145251,0.663014525,1.657536313,NA,NA
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917059,"Blank",NA,NA,NA,NA,NA,210917,NA,18330.30645,NA,4133865.267,"210917059.csv",0.004434181,18.68034759,NA,NA,NA,NA,NA
"FL21/0161","Tablet",34,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917060,"Sample",1,1,NA,10.2,161.1,210917,NA,2760342.038,NA,4281576.595,"210917060.csv",0.644702244,58.79783834,58.79783834,0.058797838,0.058797838,0.576449395,0.928659976
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917061,"Blank",NA,NA,NA,NA,NA,210917,NA,19057.83627,NA,4248090.703,"210917061.csv",0.004486212,18.68376108,NA,NA,NA,NA,NA
"FL21/0384","Card",35,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917062,"Sample",1,2.5,10,NA,NA,210917,NA,22710528.32,NA,3644132.286,"210917062.csv",6.232081202,320.4579233,320.4579233,0.320457923,0.801144808,NA,NA
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917063,"Blank",NA,NA,NA,NA,NA,210917,NA,32757.56205,NA,4238894.696,"210917063.csv",0.007727855,18.8963736,NA,NA,NA,NA,NA
"FL21/0274","Tablet",36,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917064,"Sample",1,1,NA,10,218.8,210917,NA,3742893.768,NA,3574717.264,"210917064.csv",1.047046099,82.33022092,82.33022092,0.082330221,0.082330221,0.823302209,1.801385234
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917065,"Blank",NA,NA,NA,NA,NA,210917,NA,29737.72357,NA,4414945.541,"210917065.csv",0.006735694,18.83131114,NA,NA,NA,NA,NA
"FL21/0370","Blotter",37,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917066,"Sample",10,2.5,8,NA,NA,210917,NA,707936.5184,NA,4069492.178,"210917066.csv",0.173961882,29.6607974,296.607974,0.296607974,0.741519935,NA,NA
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917067,"Blank",NA,NA,NA,NA,NA,210917,NA,21125.66296,NA,3905274.74,"210917067.csv",0.00540952,18.74432971,NA,NA,NA,NA,NA
"FL21/0277","Powder",38,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917068,"Sample",1,1,NA,10.3,1951,210917,NA,548704.6244,NA,3652380.187,"210917068.csv",0.150232067,28.14044792,28.14044792,0.028140448,0.028140448,0.273208232,5.330292611
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917069,"Blank",NA,NA,NA,NA,NA,210917,NA,20939.4747,NA,4112302.29,"210917069.csv",0.00509191,18.7234956,NA,NA,NA,NA,NA
"FL21/0354","Card",39,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917070,"Sample",1,2.5,10,NA,NA,210917,NA,6313566.643,NA,3811821.257,"210917070.csv",1.656312355,115.9559351,115.9559351,0.115955935,0.289889838,NA,NA
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917071,"Blank",NA,NA,NA,NA,NA,210917,NA,34041.99523,NA,4175777.206,"210917071.csv",0.008152254,18.9242012,NA,NA,NA,NA,NA
"FL21/0355","Card",40,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917072,"Sample",1,2.5,10,NA,NA,210917,NA,7160087.829,NA,3487820.072,"210917072.csv",2.052883372,136.7282461,136.7282461,0.136728246,0.341820615,NA,NA
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917073,"Blank",NA,NA,NA,NA,NA,210917,NA,28431.85779,NA,4015333.788,"210917073.csv",0.00708082,18.85394445,NA,NA,NA,NA,NA
"FL21/0342","Paper",41,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917074,"Sample",1,2.5,10,NA,NA,210917,NA,9329557.045,NA,3950717.723,"210917074.csv",2.361484089,152.3599405,152.3599405,0.152359941,0.380899851,NA,NA
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917075,"Blank",NA,NA,NA,NA,NA,210917,NA,31877.8476,NA,3834860.747,"210917075.csv",0.008312648,18.93471769,NA,NA,NA,NA,NA
"FL21/0162","Tablet",42,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917076,"Sample",1,1,NA,10.1,178.2,210917,NA,2043473.88,NA,3869905.96,"210917076.csv",0.528042258,51.74926851,51.74926851,0.051749269,0.051749269,0.512368995,0.913041549
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917077,"Blank",NA,NA,NA,NA,NA,210917,NA,23675.48491,NA,4347966.777,"210917077.csv",0.005445185,18.74666915,NA,NA,NA,NA,NA
"FL21/0234","Blotter",43,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917078,"Sample",10,2.5,8,NA,NA,210917,NA,2422820.008,NA,3360059.181,"210917078.csv",0.721064683,63.35453268,633.5453268,0.633545327,1.583863317,NA,NA
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917081,"Blank",NA,NA,NA,NA,NA,210917,NA,17060.28813,NA,4420844.72,"210917081.csv",0.003859056,18.64261499,NA,NA,NA,NA,NA
"FL21/0398","Tablet",45,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917082,"Sample",1,1,NA,10.3,136.9,210917,NA,4332375.666,NA,4335982.729,"210917082.csv",0.99916811,79.58949176,79.58949176,0.079589492,0.079589492,0.772713512,1.057844798
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917083,"Blank",NA,NA,NA,NA,NA,210917,NA,14179.89253,NA,4459621.341,"210917083.csv",0.003179618,18.59803433,NA,NA,NA,NA,NA
"FL21/0399","Tablet",46,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917084,"Sample",1,1,NA,10,171.7,210917,NA,835956.3225,NA,4009434.806,"210917084.csv",0.208497298,31.86405799,31.86405799,0.031864058,0.031864058,0.31864058,0.547105876
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917085,"Blank",NA,NA,NA,NA,NA,210917,NA,22993.11853,NA,4583496.21,"210917085.csv",0.005016502,18.71854893,NA,NA,NA,NA,NA
"FL21/0158","Tablet",47,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917086,"Sample",1,1,NA,10.4,196,210917,NA,4313345.624,NA,4316193.955,"210917086.csv",0.999340083,79.59936379,79.59936379,0.079599364,0.079599364,0.765378498,1.500141856
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917087,"Blank",NA,NA,NA,NA,NA,210917,NA,22449.02233,NA,4566524.347,"210917087.csv",0.004915998,18.71195589,NA,NA,NA,NA,NA
"FL21/0478-3","Tablet",48,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917088,"Sample",1,1,NA,10.3,154.8,210917,NA,7723247.761,NA,4521618.74,"210917088.csv",1.708071424,118.7135733,118.7135733,0.118713573,0.118713573,1.152558964,1.784161276
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917089,"Blank",NA,NA,NA,NA,NA,210917,NA,31178.77828,NA,4876685.038,"210917089.csv",0.006393437,18.80886478,NA,NA,NA,NA,NA
"FLl21/0160-1A","Tablet",49,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917090,"Sample",1,1,NA,10.3,119.5,210917,NA,3777380.208,NA,4465347.621,"210917090.csv",0.845931947,70.71211122,70.71211122,0.070712111,0.070712111,0.686525352,0.820397795
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917091,"Blank",NA,NA,NA,NA,NA,210917,NA,22041.05978,NA,4650843.997,"210917091.csv",0.004739153,18.70035472,NA,NA,NA,NA,NA
"FL21/0159","Tablet",50,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917092,"Sample",1,1,NA,10.4,124.8,210917,NA,1809471.626,NA,3922944.755,"210917092.csv",0.461253405,47.66479537,47.66479537,0.047664795,0.047664795,0.45831534,0.571977544
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917093,"Blank",NA,NA,NA,NA,NA,210917,NA,17291.30495,NA,4690463.108,"210917093.csv",0.003686481,18.63129211,NA,NA,NA,NA,NA
"FL21/0449","Tablet",24,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917094,"Sample",1,1,NA,10.2,131.4,210917,NA,3085410.173,NA,4487726.766,"210917094.csv",0.687521842,61.35841782,61.35841782,0.061358418,0.061358418,0.601553116,0.790440794
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917095,"Blank",NA,NA,NA,NA,NA,210917,NA,25815.17446,NA,4519182.537,"210917095.csv",0.005712355,18.76419367,NA,NA,NA,NA,NA
"FL21/0233-2A","Powder",25,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917096,"Sample",1,1,NA,10.3,9200.8,210917,NA,638834.3478,NA,4017385.624,"210917096.csv",0.159017433,28.70393641,28.70393641,0.028703936,0.028703936,0.278678994,25.64069691
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917097,"Blank",NA,NA,NA,NA,NA,210917,NA,20021.77216,NA,4592752.791,"210917097.csv",0.004359427,18.67544337,NA,NA,NA,NA,NA
"FL21/0284","Powder",26,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917098,"Sample",1,1,NA,10.4,389.2,210917,NA,5496064.223,NA,4575467.066,"210917098.csv",1.201202881,91.05247997,91.05247997,0.09105248,0.09105248,0.875504615,3.407463962
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917099,"Blank",NA,NA,NA,NA,NA,210917,NA,25481.14403,NA,4421320.088,"210917099.csv",0.005763243,18.76753153,NA,NA,NA,NA,NA
"FL21/0160-1B","Tablet",27,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917100,"Sample",1,1,NA,10.1,186.9,210917,NA,4387489.894,NA,4424228.527,"210917100.csv",0.991696036,79.16036843,79.16036843,0.079160368,0.079160368,0.783766024,1.464858699
"MEOH + Bupivacaine Blk","Blank",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917101,"Blank",NA,NA,NA,NA,NA,210917,NA,25208.851,NA,4811567.017,"210917101.csv",0.005239219,18.73315863,NA,NA,NA,NA,NA
"FL21/0384 Dilution","Card",28,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210917102,"Sample",2,2.5,10,NA,NA,210917,NA,8658496.821,NA,3806142.178,"210917102.csv",2.274874772,148.0172629,296.0345259,0.296034526,0.740086315,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100914001,"Blank",NA,NA,NA,NA,NA,210091,NA,24943.61722,NA,4245741.858,"2100914001.csv",0.005874973,21.64143574,NA,NA,NA,NA,NA
"25 ug/mL Etizolam","Cal",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100914002,"Cal",NA,NA,NA,NA,NA,210091,NA,433340.3996,NA,3028031.017,"2100914002.csv",0.14310963,28.82915107,NA,NA,NA,NA,NA
"50ug/mL Etizolam","Cal",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100914003,"Cal",NA,NA,NA,NA,NA,210091,NA,1539855.129,NA,3042319.839,"2100914003.csv",0.506145051,47.49992321,NA,NA,NA,NA,NA
"75ug/mL Etizolam","Cal",14,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100914004,"Cal",NA,NA,NA,NA,NA,210091,NA,3305244.06,NA,3275949.209,"2100914004.csv",1.008942401,72.59179669,NA,NA,NA,NA,NA
"100 ug/mL Etizolam","Cal",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100914005,"Cal",NA,NA,NA,NA,NA,210091,NA,5173432.516,NA,3382746.418,"2100914005.csv",1.529358656,97.70843439,NA,NA,NA,NA,NA
"150ug/mL Etizolam","Cal",16,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100914006,"Cal",NA,NA,NA,NA,NA,210091,NA,10427938.12,NA,3796500.959,"2100914006.csv",2.746723427,153.5032777,NA,NA,NA,NA,NA
"200ug/mL Etizolam","Cal",17,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100914007,"Cal",NA,NA,NA,NA,NA,210091,NA,13993320.12,NA,3632236.804,"2100914007.csv",3.852535194,201.1209567,NA,NA,NA,NA,NA
"250ug/mL Etizolam","Cal",18,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100914008,"Cal",NA,NA,NA,NA,NA,210091,NA,19115698.4,NA,3808246.609,"2100914008.csv",5.019553712,248.7240302,NA,NA,NA,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100914009,"Blank",NA,NA,NA,NA,NA,210091,NA,17809.26762,NA,4510959.729,"2100914009.csv",0.003948,21.53998393,NA,NA,NA,NA,NA
"40ug/mL Check Standard","Check Standard",19,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100914010,"Sample",NA,NA,NA,NA,NA,210091,NA,1385185.406,NA,4010963.899,"2100914010.csv",0.345349757,39.29025511,NA,NA,NA,NA,NA
"125ug/mL Check Std","Check Standard",20,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",2100914011,"Sample",NA,NA,NA,NA,NA,210091,NA,7871240.776,NA,3393305.641,"2100914011.csv",2.31963802,134.3654672,NA,NA,NA,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914052,"Blank",NA,NA,NA,NA,NA,210914,NA,28388.22541,NA,4626100.782,"210914052.csv",0.006136534,21.65520537,NA,NA,NA,NA,NA
"FL21/0127 Undiluted","Paper",12,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914053,"Sample",1,2.5,10,NA,NA,210914,NA,22048967.44,NA,4565474.64,"210914053.csv",4.829501679,241.1398432,241.1398432,0.241139843,0.602849608,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914054,"Blank",NA,NA,NA,NA,NA,210914,NA,51846.16282,NA,4728240.97,"210914054.csv",0.010965212,21.90935731,NA,NA,NA,NA,NA
"FL21/0216 Undiluted","Card",13,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914055,"Sample",1,2.5,10,NA,NA,210914,NA,9458988.851,NA,4289823.55,"210914055.csv",2.204983198,129.150484,129.150484,0.129150484,0.32287621,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914056,"Blank",NA,NA,NA,NA,NA,210914,NA,43076.31528,NA,4847713.59,"210914056.csv",0.008885904,21.79992661,NA,NA,NA,NA,NA
"FL21/0097 Undiluted","Paper",14,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914057,"Sample",1,2.5,10,NA,NA,210914,NA,129521.2036,NA,4323871.091,"210914057.csv",0.029954918,22.90796482,22.90796482,0.022907965,0.057269912,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914058,"Blank",NA,NA,NA,NA,NA,210914,NA,35918.5991,NA,4463336.47,"210914058.csv",0.008047477,21.75579672,NA,NA,NA,NA,NA
"FL21/0217 Undiluted","Card",15,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914059,"Sample",1,2.5,10,NA,NA,210914,NA,7204574.014,NA,4192593.969,"210914059.csv",1.718404899,106.6332068,106.6332068,0.106633207,0.266583017,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914060,"Blank",NA,NA,NA,NA,NA,210914,NA,28401.45299,NA,4448888.774,"210914060.csv",0.006383943,21.6682297,NA,NA,NA,NA,NA
"FL21/0134 Undiluted","Blotter",16,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914061,"Sample",1,2.5,8,NA,NA,210914,NA,10044976.93,NA,4299567.237,"210914061.csv",2.336276276,135.1194655,135.1194655,0.135119466,0.337798664,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914062,"Blank",NA,NA,NA,NA,NA,210914,NA,44074.96883,NA,4617092.291,"210914062.csv",0.009546045,21.83467064,NA,NA,NA,NA,NA
"FL21/0186 Undiluted","Blotter",17,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914063,"Sample",1,2.5,6,NA,NA,210914,NA,5613606.201,NA,4268463.282,"210914063.csv",1.315135174,87.46927821,87.46927821,0.087469278,0.218673196,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914064,"Blank",NA,NA,NA,NA,NA,210914,NA,40791.53968,NA,4494410.503,"210914064.csv",0.00907606,21.80993496,NA,NA,NA,NA,NA
"FL21/0214 Undiluted","Card",18,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914065,"Sample",1,2.5,10,NA,NA,210914,NA,12169938.59,NA,4260225.4,"210914065.csv",2.856641949,158.3578897,158.3578897,0.15835789,0.395894724,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914066,"Blank",NA,NA,NA,NA,NA,210914,NA,31199.09518,NA,4514947.661,"210914066.csv",0.006910179,21.69593148,NA,NA,NA,NA,NA
"FL21/0290","Paper",21,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914067,"Sample",1,2.5,10,NA,NA,210914,NA,10957690.01,NA,3736087.623,"210914067.csv",2.932931749,161.7107684,161.7107684,0.161710768,0.404276921,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914068,"Blank",NA,NA,NA,NA,NA,210914,NA,30637.95415,NA,4189803.979,"210914068.csv",0.007312503,21.71710965,NA,NA,NA,NA,NA
"FL21/0258","Card",22,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914069,"Sample",1,2.5,10,NA,NA,210914,NA,13911326.95,NA,3851472.635,"210914069.csv",3.611950096,190.9832095,190.9832095,0.19098321,0.477458024,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914070,"Blank",NA,NA,NA,NA,NA,210914,NA,38165.34576,NA,4514742.661,"210914070.csv",0.008453493,21.77716738,NA,NA,NA,NA,NA
"FL21/0259","Card",23,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914071,"Sample",1,2.5,10,NA,NA,210914,NA,2644976.339,NA,3949290.595,"210914071.csv",0.669734545,55.75797881,55.75797881,0.055757979,0.139394947,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914072,"Blank",NA,NA,NA,NA,NA,210914,NA,43954.82832,NA,4464344.312,"210914072.csv",0.009845752,21.85044406,NA,NA,NA,NA,NA
"FL21/0282","Blotter",24,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914073,"Sample",10,2.5,6,NA,NA,210914,NA,1102951.302,NA,4273547.296,"210914073.csv",0.258088006,34.79537511,347.9537511,0.347953751,0.869884378,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914074,"Blank",NA,NA,NA,NA,NA,210914,NA,33029.95215,NA,4316607.165,"210914074.csv",0.007651832,21.73497128,NA,NA,NA,NA,NA
"FL21/0291","Blotter",25,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914075,"Sample",10,2.5,6,NA,NA,210914,NA,140188.2587,NA,3991092.676,"210914075.csv",0.035125283,23.17961128,231.7961128,0.231796113,0.579490282,NA,NA
"MEOH + BUPIVACAINE BLK","Blank",11,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914076,"Blank",NA,NA,NA,NA,NA,210914,NA,32119.82617,NA,4031768.306,"210914076.csv",0.007966685,21.75154411,NA,NA,NA,NA,NA
"FL21/0294","Card",26,"D:\MassHunter\GCMS\1\methods","benzodiazepines_GCMSsplit10.M","D:\MassHunter\GCMS\1\data\Victoria Marland\September21",210914077,"Sample",1,2.5,10,NA,NA,210914,NA,6340243.666,NA,2986394.746,"210914077.csv",2.123042733,125.4027428,125.4027428,0.125402743,0.313506857,NA,NA
